年	州	州略号	政党（簡略）	政党（詳細）	得票数	得票率（%）
2020	ケンタッキー	KY	その他	アメリカ連帯党	408	0.02
2020	ケンタッキー	KY	その他	社会主義解放党	98	0.00
2020	ケンタッキー	KY	その他	無所属	43	0.00
2020	ケンタッキー	KY	その他	無所属	29	0.00
2020	ケンタッキー	KY	その他	無所属	20	0.00
2020	ケンタッキー	KY	その他		9	0.00
2020	ケンタッキー	KY	その他	無所属	7	0.00
2020	ケンタッキー	KY	その他	無所属	1	0.00
2020	ケンタッキー	KY	その他		1	0.00
2020	ルイジアナ	LA	民主党	民主党	856034	39.85
2020	ルイジアナ	LA	リバタリアン党	リバタリアン党	21645	1.01
2020	ルイジアナ	LA	共和党	共和党	1255776	58.46
2020	ルイジアナ	LA	その他	アメリカ連帯党	2497	0.12
2020	ルイジアナ	LA	その他	ビカミング・ワン・ネイション党	1626	0.08
2020	ルイジアナ	LA	その他	C.U.P	1125	0.05
2020	ルイジアナ	LA	その他	憲法党	860	0.04
2020	ルイジアナ	LA	その他	自由と繁栄党	749	0.03
2020	ルイジアナ	LA	その他	生命・自由・憲法党	668	0.03
2020	ルイジアナ	LA	その他	社会主義解放党	987	0.05
2020	ルイジアナ	LA	その他	社会主義労働者党	536	0.02
2020	ルイジアナ	LA	その他	バースデー党	4897	0.23
2020	ルイジアナ	LA	その他	統一党	662	0.03
2020	メイン	ME	民主党	民主党	435072	52.53
2020	メイン	ME	リバタリアン党	リバタリアン党	14152	1.71
2020	メイン	ME	共和党	共和党	360737	43.55
2020	メイン	ME	その他	緑の党	8230	0.99
2020	メイン	ME	その他	アライアンス党	1183	0.14
2020	メイン	ME	その他		87	0.01
2020	メイン	ME	その他		8844	1.07
2020	メリーランド	MD	共和党	共和党	976414	32.15
2020	メリーランド	MD	民主党	民主党	1985023	65.36
2020	メリーランド	MD	リバタリアン党	リバタリアン党	33488	1.10
2020	メリーランド	MD	その他	緑の党	15799	0.52
2020	メリーランド	MD	その他	パンとバラ党	5884	0.19
2020	メリーランド	MD	その他		8	0.00
2020	メリーランド	MD	その他		23	0.00
2020	メリーランド	MD	その他	無所属	4	0.00
2020	メリーランド	MD	その他	アメリカ連帯党	795	0.03
2020	メリーランド	MD	その他	無所属	11	0.00
2020	メリーランド	MD	その他	無所属	30	0.00
2020	メリーランド	MD	その他	無所属	10	0.00
2020	メリーランド	MD	その他	アライアンス党	26	0.00
2020	メリーランド	MD	その他	無所属	11	0.00
2020	メリーランド	MD	その他		20	0.00
2020	メリーランド	MD	その他		1	0.00
2020	メリーランド	MD	その他	無所属	16	0.00
2020	メリーランド	MD	その他		6	0.00
2020	メリーランド	MD	その他		3	0.00
2020	メリーランド	MD	その他	ビカミング・ワン・ネイション党	131	0.00
2020	メリーランド	MD	その他	無所属	5	0.00
2020	メリーランド	MD	その他	バースデー党	1117	0.04
2020	メリーランド	MD	その他	社会主義解放党	125	0.00
2020	メリーランド	MD	その他		32	0.00
2020	メリーランド	MD	その他		3	0.00
2020	メリーランド	MD	その他		18045	0.59
2020	マサチューセッツ	MA	民主党	民主党	2382202	65.12
2020	マサチューセッツ	MA	共和党	共和党	1167202	31.91
2020	マサチューセッツ	MA	リバタリアン党	リバタリアン党	47013	1.29
2020	マサチューセッツ	MA	その他	緑・レインボー党	18658	0.51
2020	マサチューセッツ	MA	その他		26603	0.73
2020	マサチューセッツ	MA	その他		16327	0.45
2020	ミシガン	MI	民主党	民主党	2804040	50.62
2020	ミシガン	MI	共和党	共和党	2649852	47.84
2020	ミシガン	MI	リバタリアン党	リバタリアン党	60381	1.09
2020	ミシガン	MI	その他	米国納税者党	7235	0.13
2020	ミシガン	MI	その他	緑の党	13718	0.25
2020	ミシガン	MI	その他	自然法党	2986	0.05
2020	ミシガン	MI	その他	アメリカ連帯党	963	0.02
2020	ミシガン	MI	その他		32	0.00
2020	ミシガン	MI	その他		1	0.00
2020	ミシガン	MI	その他	ビカミング・ワン・ネイション党	89	0.00
2020	ミシガン	MI	その他	無所属	5	0.00
2020	ミネソタ	MN	共和党	共和党	1484065	45.28
2020	ミネソタ	MN	民主党	民主党	1717077	52.40
2020	ミネソタ	MN	その他	アライアンス党	5611	0.17
2020	ミネソタ	MN	その他	緑の党	10033	0.31
2020	ミネソタ	MN	その他	無所属	7940	0.24
2020	ミネソタ	MN	その他	無所属	5651	0.17
2020	ミネソタ	MN	その他	社会主義解放党	1210	0.04
2020	ミネソタ	MN	その他	社会主義労働者党	643	0.02
2020	ミネソタ	MN	リバタリアン党	リバタリアン党	34976	1.07
2020	ミネソタ	MN	その他		9965	0.30
2020	ミシシッピ	MS	民主党	民主党	539398	41.06
2020	ミシシッピ	MS	共和党	共和党	756764	57.60
2020	ミシシッピ	MS	その他	憲法党	1279	0.10
2020	ミシシッピ	MS	その他	アメリカ連帯党	1161	0.09
2020	ミシシッピ	MS	その他	無所属	1317	0.10
2020	ミシシッピ	MS	その他	緑の党	1498	0.11
2020	ミシシッピ	MS	リバタリアン党	リバタリアン党	8026	0.61
2020	ミシシッピ	MS	その他	無所属	659	0.05
2020	ミシシッピ	MS	その他	無所属	3657	0.28
2020	ミズーリ	MO	共和党	共和党	1718736	56.80
2020	ミズーリ	MO	民主党	民主党	1253014	41.41
2020	ミズーリ	MO	リバタリアン党	リバタリアン党	41205	1.36
2020	ミズーリ	MO	その他	緑の党	8283	0.27
2020	ミズーリ	MO	その他	憲法党	3919	0.13
2020	ミズーリ	MO	その他		0	0.00
2020	ミズーリ	MO	その他	無所属	3	0.00
2020	ミズーリ	MO	その他	ビカミング・ワン・ネイション党	74	0.00
2020	ミズーリ	MO	その他	アメリカ連帯党	664	0.02
2020	ミズーリ	MO	その他	社会主義解放党	64	0.00
2020	モンタナ	MT	リバタリアン党	リバタリアン党	15252	2.53
2020	モンタナ	MT	共和党	共和党	343602	56.92
2020	モンタナ	MT	民主党	民主党	244786	40.55
2020	モンタナ	MT	その他		2	0.00
2020	モンタナ	MT	その他	ビカミング・ワン・ネイション党	6	0.00
2020	モンタナ	MT	その他	無所属	23	0.00
2020	モンタナ	MT	その他		3	0.00
2020	ネブラスカ	NE	共和党	共和党	556846	58.22
2020	ネブラスカ	NE	民主党	民主党	374583	39.17
2020	ネブラスカ	NE	リバタリアン党	リバタリアン党	20283	2.12
2020	ネブラスカ	NE	その他		4671	0.49
2020	ネバダ	NV	リバタリアン党	リバタリアン党	14783	1.05
2020	ネバダ	NV	共和党	共和党	669890	47.67
2020	ネバダ	NV	民主党	民主党	703486	50.06
2020	ネバダ	NV	その他	独立アメリカ党	3138	0.22
2020	ネバダ	NV	その他		14079	1.00
2020	ニューハンプシャー	NH	リバタリアン党	リバタリアン党	13235	1.64
2020	ニューハンプシャー	NH	共和党	共和党	365654	45.36
2020	ニューハンプシャー	NH	民主党	民主党	424921	52.71
2020	ニューハンプシャー	NH	その他		47	0.01
2020	ニューハンプシャー	NH	その他		14	0.00
2020	ニューハンプシャー	NH	その他		142	0.02
2020	ニューハンプシャー	NH	その他	緑の党	217	0.03
2020	ニューハンプシャー	NH	その他		10	0.00
2020	ニューハンプシャー	NH	その他		67	0.01
2020	ニューハンプシャー	NH	その他		19	0.00
2020	ニューハンプシャー	NH	その他		10	0.00
2020	ニューハンプシャー	NH	その他		13	0.00
2020	ニューハンプシャー	NH	その他		56	0.01
2020	ニューハンプシャー	NH	その他		12	0.00
2020	ニューハンプシャー	NH	その他		170	0.02
2020	ニューハンプシャー	NH	その他		192	0.02
2020	ニューハンプシャー	NH	その他		14	0.00
2020	ニューハンプシャー	NH	その他		46	0.01
2020	ニューハンプシャー	NH	その他		22	0.00
2020	ニューハンプシャー	NH	その他		23	0.00
2020	ニューハンプシャー	NH	その他		82	0.01
2020	ニューハンプシャー	NH	その他		58	0.01
2020	ニューハンプシャー	NH	その他		1158	0.14
2020	ニュージャージー	NJ	共和党	共和党	1883274	41.40
2020	ニュージャージー	NJ	民主党	民主党	2608335	57.33
2020	ニュージャージー	NJ	リバタリアン党	リバタリアン党	31677	0.70
2020	ニュージャージー	NJ	その他	緑の党	14202	0.31
2020	ニュージャージー	NJ	その他	統一党	3255	0.07
2020	ニュージャージー	NJ	その他	憲法党	2954	0.06
2020	ニュージャージー	NJ	その他	社会主義解放党	2928	0.06
2020	ニュージャージー	NJ	その他	アライアンス党	2728	0.06
2020	ニューメキシコ	NM	その他	緑の党	4426	0.48
2020	ニューメキシコ	NM	リバタリアン党	リバタリアン党	12585	1.36
2020	ニューメキシコ	NM	民主党	民主党	501614	54.29
2020	ニューメキシコ	NM	その他	憲法党	1806	0.20
2020	ニューメキシコ	NM	共和党	共和党	401894	43.50
2020	ニューメキシコ	NM	その他	社会主義解放党	1640	0.18
2020	ニューヨーク	NY	民主党	民主党	5230985	60.39
2020	ニューヨーク	NY	共和党	共和党	3244798	37.46
2020	ニューヨーク	NY	その他	緑の党	32753	0.38
2020	ニューヨーク	NY	リバタリアン党	リバタリアン党	60234	0.70
2020	ニューヨーク	NY	その他	無所属	22587	0.26
2020	ニューヨーク	NY	その他	アメリカ連帯党	805	0.01
2020	ニューヨーク	NY	その他	社会主義解放党	376	0.00
2020	ニューヨーク	NY	その他	無所属	3	0.00
2020	ニューヨーク	NY	その他		2	0.00
2020	ニューヨーク	NY	その他		6	0.00
2020	ニューヨーク	NY	その他	禁酒党	9	0.00
2020	ニューヨーク	NY	その他		13	0.00
2020	ニューヨーク	NY	その他	ビカミング・ワン・ネイション党	155	0.00
2020	ニューヨーク	NY	その他	アライアンス党	20	0.00
2020	ニューヨーク	NY	その他	無所属	28	0.00
2020	ニューヨーク	NY	その他		3	0.00
2020	ニューヨーク	NY	その他	バースデー党	1897	0.02
2020	ニューヨーク	NY	その他	憲法党	43	0.00
2020	ニューヨーク	NY	その他		2	0.00
2020	ニューヨーク	NY	その他	無所属	98	0.00
2020	ニューヨーク	NY	その他		8	0.00
2020	ニューヨーク	NY	その他		1	0.00
2020	ニューヨーク	NY	その他		43541	0.50
2020	ニューヨーク	NY	その他		23368	0.27
2020	ノースカロライナ	NC	共和党	共和党	2758773	49.93
2020	ノースカロライナ	NC	民主党	民主党	2684292	48.59
2020	ノースカロライナ	NC	リバタリアン党	リバタリアン党	48678	0.88
2020	ノースカロライナ	NC	その他	緑の党	12195	0.22
2020	ノースカロライナ	NC	その他	憲法党	7549	0.14
2020	ノースカロライナ	NC	その他	ビカミング・ワン・ネイション党	119	0.00
2020	ノースカロライナ	NC	その他		13196	0.24
2020	ノースダコタ	ND	共和党	共和党	235595	65.11
2020	ノースダコタ	ND	民主党	民主党	114902	31.76
2020	ノースダコタ	ND	リバタリアン党	リバタリアン党	9393	2.60
2020	ノースダコタ	ND	その他		1929	0.53
2020	オハイオ	OH	共和党	共和党	3154834	53.27
2020	オハイオ	OH	民主党	民主党	2679165	45.24
2020	オハイオ	OH	リバタリアン党	リバタリアン党	67569	1.14
2020	オハイオ	OH	その他	無所属	3	0.00
2020	オハイオ	OH	その他	アメリカ連帯党	1450	0.02
2020	オハイオ	OH	その他	緑の党	18812	0.32
2020	オハイオ	OH	その他		114	0.00
2020	オハイオ	OH	その他		27	0.00
2020	オハイオ	OH	その他	ビカミング・ワン・ネイション党	212	0.00
2020	オハイオ	OH	その他	無所属	16	0.00
2020	オクラホマ	OK	共和党	共和党	1020280	65.37
2020	オクラホマ	OK	民主党	民主党	503890	32.29
2020	オクラホマ	OK	リバタリアン党	リバタリアン党	24731	1.58
2020	オクラホマ	OK	その他	無所属	3654	0.23
2020	オクラホマ	OK	その他	無所属	5597	0.36
2020	オクラホマ	OK	その他	無所属	2547	0.16
2020	オレゴン	OR	共和党	共和党	958448	40.37
2020	オレゴン	OR	民主党	民主党	1340383	56.45
2020	オレゴン	OR	リバタリアン党	リバタリアン党	41582	1.75
2020	オレゴン	OR	その他	パシフィック・グリーン党	11831	0.50
2020	オレゴン	OR	その他	進歩党	4988	0.21
2020	オレゴン	OR	その他		17089	0.72
2020	ペンシルベニア	PA	共和党	共和党	3377674	48.84
2020	ペンシルベニア	PA	民主党	民主党	3458229	50.01
2020	ペンシルベニア	PA	リバタリアン党	リバタリアン党	79380	1.15
2020	ロードアイランド	RI	民主党	民主党	307486	59.48
2020	ロードアイランド	RI	共和党	共和党	199922	38.67
2020	ロードアイランド	RI	リバタリアン党	リバタリアン党	5053	0.98
2020	ロードアイランド	RI	その他		2759	0.53
2020	ロードアイランド	RI	その他	アライアンス党	923	0.18
2020	ロードアイランド	RI	その他	社会主義解放党	847	0.16
2020	サウスカロライナ	SC	その他	アメリカ連帯党	767	0.03
2020	サウスカロライナ	SC	その他	緑の党	6907	0.27
2020	サウスカロライナ	SC	共和党	共和党	1385103	55.09
2020	サウスカロライナ	SC	その他	アライアンス党	1862	0.07
2020	サウスカロライナ	SC	リバタリアン党	リバタリアン党	27916	1.11
2020	サウスカロライナ	SC	民主党	民主党	1091541	43.42
2020	サウスダコタ	SD	共和党	共和党	261043	61.77
2020	サウスダコタ	SD	民主党	民主党	150471	35.61
2020	サウスダコタ	SD	リバタリアン党	リバタリアン党	11095	2.63
2020	テネシー	TN	共和党	共和党	1852475	60.66
2020	テネシー	TN	民主党	民主党	1143711	37.45
2020	テネシー	TN	その他	無所属	5365	0.18
2020	テネシー	TN	その他	無所属	1860	0.06
2020	テネシー	TN	その他	無所属	4545	0.15
2020	テネシー	TN	その他	無所属	29877	0.98
2020	テネシー	TN	その他	無所属	2576	0.08
2020	テネシー	TN	その他	無所属	2301	0.08
2020	テネシー	TN	その他	無所属	10279	0.34
2020	テネシー	TN	その他	無所属	1	0.00
2020	テネシー	TN	その他	アメリカ連帯党	762	0.02
2020	テネシー	TN	その他		31	0.00
2020	テネシー	TN	その他	ビカミング・ワン・ネイション党	68	0.00
2020	テキサス	TX	共和党	共和党	5890347	52.06
2020	テキサス	TX	民主党	民主党	5259126	46.48
2020	テキサス	TX	リバタリアン党	リバタリアン党	126243	1.12
2020	テキサス	TX	その他	緑の党	33396	0.30
2020	テキサス	TX	その他	無所属	2012	0.02
2020	テキサス	TX	その他	アメリカ連帯党	2785	0.02
2020	テキサス	TX	その他	無所属	205	0.00
2020	テキサス	TX	その他		49	0.00
2020	テキサス	TX	その他		337	0.00
2020	テキサス	TX	その他	社会主義解放党	350	0.00
2020	テキサス	TX	その他		36	0.00
2020	テキサス	TX	その他		56	0.00
2020	テキサス	TX	その他	無所属	114	0.00
2020	ユタ	UT	その他	無所属	2623	0.18
2020	ユタ	UT	その他	バースデー党	7213	0.48
2020	ユタ	UT	民主党	民主党	560282	37.65
